,Timestamp,Embedded_text,Comments,Likes,Retweets,date,heure
1184,2020-12-02T21:34:26.000Z,"Eric #Zemmour sur 
@CNEWS
 : « Tous les délinquants ne sont pas issus de l’immigration mais il y en a énormément. Et je ne dis pas bien sûr que tous les enfants issus de l’immigration sont des délinquants » #FAI
93
225
1.3K",93.0,225.0,1300.0,2020-12-02 21:34:26,1900-01-01 21:34:26
1185,2020-12-02T20:29:11.000Z,"Eric #Zemmour sur 
@CNEWS
 : « Dans les banlieues, on embauche des grands frères qui sont souvent des complices des mineurs délinquants » #FAI
65
300
1.6K",65.0,300.0,1600.0,2020-12-02 20:29:11,1900-01-01 20:29:11
1186,2020-12-02T01:09:06.000Z,"Eric #Zemmour sur 
@CNEWS
 #drogue « Il y a des puissances, des cartels, des trafiquants qui ont pour objectif non seulement de gagner des fortunes, mais aussi de détruire l’Occident »
75
415
1.7K",75.0,415.0,1700.0,2020-12-02 01:09:06,1900-01-01 01:09:06
1187,2020-12-03T21:49:01.000Z,"Eric #Zemmour sur 
@CNEWS
 : « Avant, on avait la société des citoyens. Sous #VGE, on a accouché d’une société des individus » #FAI
20
103
643",20.0,103.0,643.0,2020-12-03 21:49:01,1900-01-01 21:49:01
1188,2020-12-03T20:32:02.000Z,"Eric #Zemmour sur 
@CNEWS
 : « #VGE a réussi à déséquilibrer la Ve République. Il fut le premier président de la République à utiliser l’expression « état de droit ». C’est lui qui introduit la possibilité pour 60 parlementaires de saisir le Conseil Constitutionnel » #FAI
9
77
441",9.0,77.0,441.0,2020-12-03 20:32:02,1900-01-01 20:32:02
1189,2020-12-03T19:37:32.000Z,"Eric #Zemmour sur 
@CNEWS
 : « #VGE était d’une extrême sensibilité qui allait même jusqu’à la sensiblerie. Il y avait un grand contraste entre cette intelligence supérieure et cette sensibilité adolescente » #FAI
19
60
456",19.0,60.0,456.0,2020-12-03 19:37:32,1900-01-01 19:37:32
1190,2020-12-03T09:31:00.000Z,"Eric #Zemmour sur 
@CNEWS
 : « Il faut renvoyer tous les délinquants étrangers. Il faut punir les familles des délinquants français en supprimant les allocations familiales. Et il faut supprimer le droit du sol pour qu’on puisse les expulser » #FAI
327
986
4.3K",327.0,986.0,4300.0,2020-12-03 09:31:00,1900-01-01 09:31:00
1191,2020-12-03T07:38:00.000Z,"Eric #Zemmour sur 
@CNEWS
 : « Tous les délinquants ne deviennent pas djihadistes, mais tous les djihadistes sont d’anciens délinquants » #FAI
60
404
2K",60.0,404.0,2000.0,2020-12-03 07:38:00,1900-01-01 07:38:00
1192,2020-12-04T17:25:48.000Z,"Rdv à 19h sur 
@Cnews
 !
Quote Tweet
Christine KELLY
@christine_kelly
 · Dec 3, 2020
Ce vendredi 4 décembre 19h sur @cnews 

Débat Éric Zemmour/ Jean Francois Copé. 

#FaceaFace
105
52
361",105.0,52.0,361.0,2020-12-04 17:25:48,1900-01-01 17:25:48
1193,2020-12-04T15:00:36.000Z,"Eric #Zemmour sur 
@CNEWS
 : « #VGE a voulu banaliser les institutions de la Ve République pour la faire rentrer dans le grand projet fédéraliste conçu par Jean Monnet » #FAI
10
53
275",10.0,53.0,275.0,2020-12-04 15:00:36,1900-01-01 15:00:36
1194,2020-12-04T13:29:49.000Z,"Eric #Zemmour sur 
@CNEWS
 : « 
@EmmanuelMacron
, c’est Giscard avec des cheveux. Il a réussi l’alliance du centre-gauche et du centre-droit dont rêvait Giscard » #FAI
51
105
660",51.0,105.0,660.0,2020-12-04 13:29:49,1900-01-01 13:29:49
1195,2020-12-04T09:07:59.000Z,"Eric #Zemmour sur 
@CNEWS
 : « Je suis sidéré par les moyens colossaux qui sont mis en œuvre pour lutter contre une maladie qui tue peu, alors que l’on investit mille fois moins pour d’autres maladies qui tuent beaucoup plus comme le cancer » #FAI
181
846
3.3K",181.0,846.0,3300.0,2020-12-04 09:07:59,1900-01-01 09:07:59
1196,2020-12-04T07:53:23.000Z,"Eric #Zemmour sur 
@CNEWS
 : « Giscard c’est une grande intelligence qui a accouché du contraire de ce qu’elle avait voulu » #FAI
52
165
893",52.0,165.0,893.0,2020-12-04 07:53:23,1900-01-01 07:53:23
1197,2020-12-05T11:11:45.000Z,"Bon week-end et à lundi !
81
51
708",81.0,51.0,708.0,2020-12-05 11:11:45,1900-01-01 11:11:45
1198,2020-12-05T11:11:05.000Z,"Débat à revoir sur 
@CNEWS
 ici : https://cnews.fr/emission/2020-12-04/eric-zemmour-face-jean-francois-cope-1024402…
Quote Tweet
CNEWS
@CNEWS
 · Dec 4, 2020
Jean-François Copé : « La droite ne doit en aucun cas faire des alliances avec les idées que vous défendez »  L’intégralité de #Facealinfo : http://bit.ly/3gfhx3V
0:35
69K views
138
120
514",138.0,120.0,514.0,2020-12-05 11:11:05,1900-01-01 11:11:05
1200,2020-12-07T21:25:18.000Z,"Eric #Zemmour sur 
@CNEWS
 à propos de l’#AME : « Nous sommes le seul pays d’Europe avec la Belgique à proposer une aide aussi large. Pour une fois ce n’est pas l’Europe qui nous y contraint mais la folie de nos dirigeants » #FairyTail100YearsQuest
61
608
2K",61.0,608.0,2000.0,2020-12-07 21:25:18,1900-01-01 21:25:18
1201,2020-12-07T21:11:34.000Z,"Eric #Zemmour sur 
@CNEWS
 : « Depuis 1979, l’islam a retrouvé la force révolutionnaire qu’elle avait jadis. Et cette force s’applique toujours en premier contre les chefs d’Etat des pays musulmans » #FAI
26
73
472",26.0,73.0,472.0,2020-12-07 21:11:34,1900-01-01 21:11:34
1202,2020-12-07T20:08:33.000Z,"Eric #Zemmour sur 
@CNEWS
 : « Les associations qui se plaignent aujourd’hui de la dictature d’al-Sissi sont les mêmes qui demain se plaindront de la dictature de l’islam politique » #FAI
30
112
821",30.0,112.0,821.0,2020-12-07 20:08:33,1900-01-01 20:08:33
1203,2020-12-07T19:20:32.000Z,"Eric #Zemmour sur 
@CNEWS
 : « La démocratie, les Egyptiens l’ont eue lors des printemps arabe. Et qu’est-ce que ça a donné ? Mohamed Morsi, les Frères Musulmans et la victoire de l’islam politique » #FAI
84
312
1.5K",84.0,312.0,1500.0,2020-12-07 19:20:32,1900-01-01 19:20:32
1204,2020-12-08T22:50:21.000Z,"Eric #Zemmour sur 
@CNEWS
 : « Le problème d’Emmanuel Macron et de son équipe, c’est qu’ils croient, je crois de bonne foi, que la pensée complexe est un gage de subtilité et de mesure. Et que le en-même-temps est une barrière contre la radicalité » #FAI
25
102
639",25.0,102.0,639.0,2020-12-08 22:50:21,1900-01-01 22:50:21
1205,2020-12-08T20:14:39.000Z,"Eric #Zemmour sur 
@CNEWS
 : « Le pouvoir macronien a une apparence démagogique et une réalité technocratique, et on ne sait pas laquelle on déteste le plus. (…) Cela devient un vrai problème politique sur ce quinquennat » #FAI
31
264
1K",31.0,264.0,1000.0,2020-12-08 20:14:39,1900-01-01 20:14:39
1206,2020-12-08T16:53:44.000Z,"Eric #Zemmour sur 
@CNEWS
 @brutofficiel
 : « 
@EmmanuelMacron
 a détruit le lien avec la police que son ministre de la Justice, 
@GDarmanin
, avait eu tant de mal à renouer. Il a fait pire que 
@CCastaner
 » #FAI
52
325
1.6K",52.0,325.0,1600.0,2020-12-08 16:53:44,1900-01-01 16:53:44
1207,2020-12-08T07:36:42.000Z,"Eric #Zemmour sur 
@CNEWS
 @brutofficiel
 : « Il peut y avoir des violences de policiers. Il n’y a pas de violences policières. (…) On n’emploie pas les mots de son adversaire, sinon on est dans sa main » #FAI
40
236
1.2K",40.0,236.0,1200.0,2020-12-08 07:36:42,1900-01-01 07:36:42
1208,2020-12-08T07:02:05.000Z,"Eric #Zemmour sur 
@CNEWS
 : « Le pacte européen sur la migration, c’est de l’hypocrisie politique. L’Union Européenne veut faire croire qu’elle agit face à l’immigration car elle sait que les opinions publiques sont exaspérées. Mais en fait elle ne fait rien » #FAI
34
320
1.1K",34.0,320.0,1100.0,2020-12-08 07:02:05,1900-01-01 07:02:05
1209,2020-12-08T06:15:09.000Z,"Eric #Zemmour sur 
@CNEWS
 à propos de l’#AME : « Si on veut soigner le monde entier, on va tuer notre Etat-providence. C’est une mesure profondément antisociale qui devrait révolter la gauche » #FAI
60
583
2.3K",60.0,583.0,2300.0,2020-12-08 06:15:09,1900-01-01 06:15:09
1210,2020-12-09T21:48:08.000Z,"Eric #Zemmour sur 
@CNEWS
 #education : « La baisse du niveau scolaire est général dans tout l’Occident. Ce sont désormais les Asiatiques qui s’imposent » #FAI
84
256
1.6K",84.0,256.0,1600.0,2020-12-09 21:48:08,1900-01-01 21:48:08
1211,2020-12-09T19:36:20.000Z,"Eric #Zemmour sur 
@CNEWS
 #education : « La catastrophe originelle remonte au septennat de Giscard avec la loi Haby sur le collège unique. Dans les classes hétérogènes, les enfants faibles sont largués et les enfants forts s’ennuient » #FAI
57
353
1.5K",57.0,353.0,1500.0,2020-12-09 19:36:20,1900-01-01 19:36:20
1212,2020-12-09T12:39:00.000Z,"Eric #Zemmour sur 
@CNEWS
 : Chez 
@franceinter
, les gens sont pour la diversité ethnique mais jamais pour la diversité des opinions » #FAI
44
357
1.7K",44.0,357.0,1700.0,2020-12-09 12:39:00,1900-01-01 12:39:00
1213,2020-12-09T11:50:00.000Z,"#Zemmour sur 
@CNEWS
 : « Chez 
@franceinter
, les gens se croient le contre-pouvoir alors qu’ils sont le pouvoir. Ils se croient anticléricaux, alors qu’ils sont les nouveaux prêtres. C’est un système orwellien. Tout ce qui est dit sur France Inter est le contraire de la réalité »
44
314
1.1K",44.0,314.0,1100.0,2020-12-09 11:50:00,1900-01-01 11:50:00
1214,2020-12-09T10:55:00.000Z,"Eric #Zemmour sur 
@CNEWS
 : « Les comiques de 
@franceinter
 sont une arme de guerre dans la bataille idéologique. Ils passent leur temps, sous couvert d’humour, à démolir l’adversaire » #FAI
55
255
1.1K",55.0,255.0,1100.0,2020-12-09 10:55:00,1900-01-01 10:55:00
1215,2020-12-09T09:54:00.000Z,"Eric #Zemmour sur 
@CNEWS
 : « 
@FranceInter
 est la dernière démocratie populaire, trente ans après la chute du Mur de Berlin » #FAI
36
137
689",36.0,137.0,689.0,2020-12-09 09:54:00,1900-01-01 09:54:00
1216,2020-12-09T09:04:00.000Z,"Eric #Zemmour sur 
@CNEWS
 : « Quand vous écoutez 
@franceinter
, c’est assez simple : c’est l’extrême-gauche des années 70 : anticatholique, antifrançaise, antinationale, antifrontière, antifranchouillarde, antiraciste » #FAI
142
770
3.1K",142.0,770.0,3100.0,2020-12-09 09:04:00,1900-01-01 09:04:00
1217,2020-12-09T08:33:00.000Z,"Eric #Zemmour sur 
@CNEWS
 @OeuvredOrient
 : « Chez 
@franceinter
, le catholicisme est détesté par qu’il sonne français, or tout ce qui est français doit être détesté » #FAI
38
243
1.1K",38.0,243.0,1100.0,2020-12-09 08:33:00,1900-01-01 08:33:00
1218,2020-12-09T06:51:00.000Z,"Eric #Zemmour sur 
@CNEWS
 : « Les 35 heures ont été une catastrophe. Comme disait Gerhard Schröder, c’était la meilleur nouvelle pour l’industrie allemande » #FAI
56
317
1.3K",56.0,317.0,1300.0,2020-12-09 06:51:00,1900-01-01 06:51:00
1219,2020-12-10T20:19:12.000Z,"Eric #Zemmour sur 
@CNEWS
 #COVID : « Nous sommes gérés par des calculs de probabilité, et non plus par l’histoire de France. Les grands chefs du passé comme De Gaulle et Clemenceau prenaient leurs décisions en fonction du passé » #FAI
91
287
1.5K",91.0,287.0,1500.0,2020-12-10 20:19:12,1900-01-01 20:19:12
1220,2020-12-10T12:52:00.000Z,"Eric #Zemmour sur 
@CNEWS
 : « Notre aveuglement vient de l’ignorance. La plupart de nos élites pensent que l’islam, c’est le catholicisme des Arabes » #FAI
80
443
1.8K",80.0,443.0,1800.0,2020-12-10 12:52:00,1900-01-01 12:52:00
1221,2020-12-10T10:52:00.000Z,"Eric #Zemmour sur 
@CNEWS
 : « L’islam n’est pas une religion au sens chrétien du terme, mais une loi. Et donc une loi qui concurrence le Code Civil » #FAI
135
672
2.7K",135.0,672.0,2700.0,2020-12-10 10:52:00,1900-01-01 10:52:00
1222,2020-12-10T08:49:00.000Z,"Eric #Zemmour sur 
@CNEWS
 : « Quand on a entre 400 et 500.000 immigrés légaux qui entrent sur le territoire chaque année – et je ne parle pas des illégaux – on a des écosystèmes musulmans. Tout est pris en charge par l’islam : les clubs sportifs, l’école à la maison »
84
429
1.5K",84.0,429.0,1500.0,2020-12-10 08:49:00,1900-01-01 08:49:00
1223,2020-12-10T05:48:00.000Z,"Eric #Zemmour sur 
@CNEWS
 #education : « Les méthodes américaines ont saccagé le niveau scolaire de tous les pays occidentaux, y compris celui des Etats-Unis » #FAI
29
143
826",29.0,143.0,826.0,2020-12-10 05:48:00,1900-01-01 05:48:00
1224,2020-12-11T21:54:52.000Z,"Eric #Zemmour sur 
@CNEWS
 : « Le mot racisme ne veut plus rien dire. Le racisme, c’est considérer que des races sont supérieures aux autres (…). On traite de raciste celui qui veut défendre sa culture et sa civilisation » #FAI
112
626
2.7K",112.0,626.0,2700.0,2020-12-11 21:54:52,1900-01-01 21:54:52
1225,2020-12-11T19:17:34.000Z,"Eric #Zemmour face à Marc Trevidic sur 
@CNEWS
 : « Nous avons des peuples rassemblés sur notre sol qui se rattachent à une autre civilisation et on ne pourra pas s’en sortir si on ne sélectionne pas ceux qui devront repartir » #FAI
93
428
1.6K",93.0,428.0,1600.0,2020-12-11 19:17:34,1900-01-01 19:17:34
1226,2020-12-11T17:34:16.000Z,"Eric #Zemmour sur 
@CNEWS
 : « Les médias font la guerre idéologique en choisissant ce qui les arrange et en arrangeant ce qu’ils choisissent » #FAI
120
502
2K",120.0,502.0,2000.0,2020-12-11 17:34:16,1900-01-01 17:34:16
1227,2020-12-11T14:29:49.000Z,"Eric #Zemmour sur 
@CNEWS
 : « Au nom de la protection des données et des libertés individuelles, la CNIL a bloqué une étude sur les lieux de contamination. Résultat : on enferme toute la population. Ce qui est la mesure la plus liberticide de toute l’histoire de France ! » #FAI
63
481
1.8K",63.0,481.0,1800.0,2020-12-11 14:29:49,1900-01-01 14:29:49
1228,2020-12-11T14:10:19.000Z,"Eric #Zemmour sur 
@CNEWS
 #COVID : « On a cru que la technologie allait tout régler. Elle n’a rien réglé du tout. La start-up nation en est venue à des décisions pires qu’au Moyen-Âge, quand on n’isolait que les malades » #FAI
25
152
769",25.0,152.0,769.0,2020-12-11 14:10:19,1900-01-01 14:10:19
1229,2020-12-12T18:13:13.000Z,"#Zemmour face à Marc Trevidic sur 
@CNEWS
 : «L’assassinat du professeur Samuel Paty, ce n’est pas du terrorisme, c’est l’application de la charia (…). Ce jihad-là n’est pas le seul : je pense qu’il commence avec la délinquance qui chasse les « infidèles » de quartiers entiers»
67
471
1.8K",67.0,471.0,1800.0,2020-12-12 18:13:13,1900-01-01 18:13:13
1230,2020-12-12T17:51:16.000Z,"Eric #Zemmour face à Marc Trevidic sur 
@CNEWS
 : « Les mouvements de population sont des armes de guerre. Nous faisons face à une véritable invasion comme le disait Giscard en 1991 » #FAI
36
266
1.2K",36.0,266.0,1200.0,2020-12-12 17:51:16,1900-01-01 17:51:16
1231,2020-12-12T16:30:46.000Z,"Eric #Zemmour face à Marc Trevidic sur 
@CNEWS
 : « Je propose d’appliquer la déchéance de nationalité à tous les délinquants qui ont la double-nationalité. A partir du moment où ils ne seront plus français, on pourra les expulser » #FAI
163
638
3.1K",163.0,638.0,3100.0,2020-12-12 16:30:46,1900-01-01 16:30:46
1232,2020-12-13T10:58:31.000Z,"Éric #Zemmour dans 
@Le_Figaro
: «Pourquoi la pratique du “en même temps” causera la perte d’Emmanuel Macron»
lefigaro.fr
Éric Zemmour: «Pourquoi la pratique du “en même temps” causera la perte d’Emmanuel Macron»
CHRONIQUE - Le chef de l’État cherche sans cesse à concilier les inconciliables et refuse de choisir.
74
272
1K",74.0,272.0,1000.0,2020-12-13 10:58:31,1900-01-01 10:58:31
